event_id,event_type,timestamp,user,cost_center
E2538,Receive Goods,2024-09-03T09:35:54Z,Warehouse3,
E7018,Receive Goods,2024-09-03T09:36:57Z,Warehouse1,
E3649,Receive Goods,2024-09-03T09:38:55Z,Warehouse5,
E5110,Receive Goods,2024-09-03T09:40:55Z,Warehouse5,
E951,Receive Goods,2024-09-03T09:42:53Z,Warehouse5,
E2352,Receive Goods,2024-09-03T09:42:54Z,Warehouse1,
E7242,Receive Goods,2024-09-03T09:42:57Z,Warehouse3,
E2123,Receive Goods,2024-09-03T09:43:54Z,Warehouse3,
E4655,Receive Goods,2024-09-03T09:43:55Z,Warehouse5,
E2756,Receive Goods,2024-09-03T09:46:54Z,Warehouse5,
E2056,Receive Goods,2024-09-03T09:47:54Z,Warehouse3,
E4327,Receive Goods,2024-09-03T09:47:55Z,Warehouse3,
E7715,Receive Goods,2024-09-03T09:48:57Z,Warehouse2,
E2433,Receive Goods,2024-09-03T09:50:54Z,Warehouse5,
E7056,Receive Goods,2024-09-03T09:50:57Z,Warehouse4,
E4264,Receive Goods,2024-09-03T09:51:55Z,Warehouse5,
E5438,Receive Goods,2024-09-03T09:51:56Z,Warehouse1,
E2471,Receive Goods,2024-09-03T09:52:54Z,Warehouse5,
E3436,Receive Goods,2024-09-03T09:52:55Z,Warehouse1,
E6457,Receive Goods,2024-09-03T09:52:56Z,Warehouse1,
E5628,Receive Goods,2024-09-03T09:54:56Z,Warehouse3,
E5807,Receive Goods,2024-09-03T09:54:56Z,Warehouse4,
E197,Receive Goods,2024-09-03T09:55:53Z,Warehouse1,
E7949,Receive Goods,2024-09-03T09:55:57Z,Warehouse4,
E7233,Receive Goods,2024-09-03T09:56:57Z,Warehouse3,
E4152,Receive Goods,2024-09-03T09:58:55Z,Warehouse1,
E1200,Receive Goods,2024-09-03T09:59:53Z,Warehouse4,
E1517,Receive Goods,2024-09-03T09:59:54Z,Warehouse5,
E114,Receive Goods,2024-09-03T10:00:53Z,Warehouse1,
E689,Receive Goods,2024-09-03T10:00:53Z,Warehouse2,
E2132,Receive Goods,2024-09-03T10:01:54Z,Warehouse1,
E2285,Receive Goods,2024-09-03T10:01:54Z,Warehouse1,
E7985,Receive Goods,2024-09-03T10:02:57Z,Warehouse5,
E206,Receive Goods,2024-09-03T10:03:53Z,Warehouse3,
E1362,Receive Goods,2024-09-03T10:03:53Z,Warehouse2,
E4982,Receive Goods,2024-09-03T10:04:55Z,Warehouse3,
E1672,Receive Goods,2024-09-03T10:05:54Z,Warehouse2,
E2924,Receive Goods,2024-09-03T10:05:54Z,Warehouse3,
E7706,Receive Goods,2024-09-03T10:05:57Z,Warehouse4,
E2453,Receive Goods,2024-09-03T10:06:54Z,Warehouse2,
E4579,Receive Goods,2024-09-03T10:06:55Z,Warehouse3,
E5722,Receive Goods,2024-09-03T10:06:56Z,Warehouse2,
E287,Receive Goods,2024-09-03T10:07:53Z,Warehouse4,
E5393,Receive Goods,2024-09-03T10:07:56Z,Warehouse3,
E2861,Receive Goods,2024-09-03T10:08:54Z,Warehouse3,
E152,Receive Goods,2024-09-03T10:10:53Z,Warehouse4,
E3272,Receive Goods,2024-09-03T10:10:54Z,Warehouse2,
E6807,Receive Goods,2024-09-03T10:10:56Z,Warehouse1,
E4803,Receive Goods,2024-09-03T10:11:55Z,Warehouse2,
E4069,Receive Goods,2024-09-03T10:12:55Z,Warehouse3,
E1824,Receive Goods,2024-09-03T10:13:54Z,Warehouse4,
E6430,Receive Goods,2024-09-03T10:13:56Z,Warehouse2,
E2231,Receive Goods,2024-09-03T10:14:54Z,Warehouse4,
E4700,Receive Goods,2024-09-03T10:14:55Z,Warehouse5,
E770,Receive Goods,2024-09-03T10:16:53Z,Warehouse3,
E6659,Receive Goods,2024-09-03T10:19:56Z,Warehouse1,
E3454,Receive Goods,2024-09-03T10:20:55Z,Warehouse4,
E6421,Receive Goods,2024-09-03T10:20:56Z,Warehouse2,
E1290,Receive Goods,2024-09-03T10:21:53Z,Warehouse5,
E3757,Receive Goods,2024-09-03T10:21:55Z,Warehouse3,
E3883,Receive Goods,2024-09-03T10:22:55Z,Warehouse5,
E2612,Receive Goods,2024-09-03T10:24:54Z,Warehouse4,
E6103,Receive Goods,2024-09-03T10:25:56Z,Warehouse1,
E7390,Receive Goods,2024-09-03T10:25:57Z,Warehouse1,
E5675,Receive Goods,2024-09-03T10:26:56Z,Warehouse4,
E188,Receive Goods,2024-09-03T10:27:53Z,Warehouse5,
E6,Receive Goods,2024-09-03T10:28:53Z,Warehouse4,
E3418,Receive Goods,2024-09-03T10:28:55Z,Warehouse3,
E4908,Receive Goods,2024-09-03T10:28:55Z,Warehouse3,
E996,Receive Goods,2024-09-03T10:29:53Z,Warehouse3,
E6045,Receive Goods,2024-09-03T10:29:56Z,Warehouse2,
E4237,Receive Goods,2024-09-03T10:30:55Z,Warehouse2,
E3344,Receive Goods,2024-09-03T10:31:54Z,Warehouse1,
E5465,Receive Goods,2024-09-03T10:31:56Z,Warehouse1,
E7453,Receive Goods,2024-09-03T10:31:57Z,Warehouse1,
E2334,Receive Goods,2024-09-03T10:32:54Z,Warehouse5,
E5274,Receive Goods,2024-09-03T10:32:56Z,Warehouse5,
E3281,Receive Goods,2024-09-03T10:34:54Z,Warehouse3,
E5411,Receive Goods,2024-09-03T10:34:56Z,Warehouse5,
E6340,Receive Goods,2024-09-03T10:34:56Z,Warehouse5,
E3198,Receive Goods,2024-09-03T10:35:54Z,Warehouse4,
E5137,Receive Goods,2024-09-03T10:35:55Z,Warehouse3,
E6863,Receive Goods,2024-09-03T10:35:56Z,Warehouse4,
E7251,Receive Goods,2024-09-03T10:36:57Z,Warehouse5,
E1965,Receive Goods,2024-09-03T10:37:54Z,Warehouse4,
E2047,Receive Goods,2024-09-03T10:37:54Z,Warehouse3,
E2489,Receive Goods,2024-09-03T10:37:54Z,Warehouse2,
E7408,Receive Goods,2024-09-03T10:38:57Z,Warehouse1,
E824,Receive Goods,2024-09-03T10:39:53Z,Warehouse4,
E2249,Receive Goods,2024-09-03T10:39:54Z,Warehouse2,
E3126,Receive Goods,2024-09-03T10:39:54Z,Warehouse2,
E3153,Receive Goods,2024-09-03T10:41:54Z,Warehouse1,
E60,Receive Goods,2024-09-03T10:42:53Z,Warehouse1,
E4624,Receive Goods,2024-09-03T10:42:55Z,Warehouse4,
E599,Receive Goods,2024-09-03T10:43:53Z,Warehouse1,
E8131,Receive Goods,2024-09-03T10:43:57Z,Warehouse4,
E5065,Receive Goods,2024-09-03T10:44:55Z,Warehouse3,
E1126,Receive Goods,2024-09-03T10:46:53Z,Warehouse3,
E6063,Receive Goods,2024-09-03T10:48:56Z,Warehouse3,
E5384,Receive Goods,2024-09-03T10:49:56Z,Warehouse2,
E6946,Receive Goods,2024-09-03T10:49:57Z,Warehouse4,
E1263,Receive Goods,2024-09-03T10:50:53Z,Warehouse1,
E1987,Receive Goods,2024-09-03T10:50:54Z,Warehouse4,
E7188,Receive Goods,2024-09-03T10:50:57Z,Warehouse2,
E7796,Receive Goods,2024-09-03T10:50:57Z,Warehouse5,
E87,Receive Goods,2024-09-03T10:51:53Z,Warehouse1,
E4821,Receive Goods,2024-09-03T10:56:55Z,Warehouse3,
E882,Receive Goods,2024-09-03T10:57:53Z,Warehouse3,
E6955,Receive Goods,2024-09-03T10:57:57Z,Warehouse4,
E7612,Receive Goods,2024-09-03T10:58:57Z,Warehouse4,
E563,Receive Goods,2024-09-03T10:59:53Z,Warehouse1,
E743,Receive Goods,2024-09-03T10:59:53Z,Warehouse3,
E2186,Receive Goods,2024-09-03T10:59:54Z,Warehouse5,
E3225,Receive Goods,2024-09-03T10:59:54Z,Warehouse3,
E3620,Receive Goods,2024-09-03T10:59:55Z,Warehouse1,
E608,Receive Goods,2024-09-03T11:00:53Z,Warehouse3,
E3081,Receive Goods,2024-09-03T11:00:54Z,Warehouse1,
E417,Receive Goods,2024-09-03T11:03:53Z,Warehouse2,
E2630,Receive Goods,2024-09-03T11:03:54Z,Warehouse2,
E5047,Receive Goods,2024-09-03T11:04:55Z,Warehouse2,
E372,Receive Goods,2024-09-03T11:05:53Z,Warehouse2,
E6901,Receive Goods,2024-09-03T11:05:56Z,Warehouse5,
E7724,Receive Goods,2024-09-03T11:05:57Z,Warehouse4,
E8140,Receive Goods,2024-09-03T11:06:57Z,Warehouse2,
E8288,Receive Goods,2024-09-03T11:06:57Z,Warehouse2,
E4336,Receive Goods,2024-09-03T11:07:55Z,Warehouse4,
E7751,Receive Goods,2024-09-03T11:07:57Z,Warehouse2,
E3234,Receive Goods,2024-09-03T11:08:54Z,Warehouse3,
E5184,Receive Goods,2024-09-03T11:09:56Z,Warehouse5,
E2307,Receive Goods,2024-09-03T11:11:54Z,Warehouse1,
E6688,Receive Goods,2024-09-03T11:12:56Z,Warehouse2,
E3975,Receive Goods,2024-09-03T11:15:55Z,Warehouse1,
E6083,Receive Goods,2024-09-03T11:15:56Z,Warehouse3,
E7047,Receive Goods,2024-09-03T11:15:57Z,Warehouse5,
E1335,Receive Goods,2024-09-03T11:16:53Z,Warehouse4,
E5029,Receive Goods,2024-09-03T11:17:55Z,Warehouse5,
E7509,Receive Goods,2024-09-03T11:17:57Z,Warehouse5,
E8113,Receive Goods,2024-09-03T11:17:57Z,Warehouse5,
E1862,Receive Goods,2024-09-03T11:18:54Z,Warehouse3,
E779,Receive Goods,2024-09-03T11:20:53Z,Warehouse4,
E1191,Receive Goods,2024-09-03T11:21:53Z,Warehouse5,
E1750,Receive Goods,2024-09-03T11:25:54Z,Warehouse3,
E1759,Receive Goods,2024-09-03T11:25:54Z,Warehouse5,
E3171,Receive Goods,2024-09-03T11:27:54Z,Warehouse5,
E8225,Receive Goods,2024-09-03T11:27:57Z,Warehouse1,
E1425,Receive Goods,2024-09-03T11:28:53Z,Warehouse3,
E918,Receive Goods,2024-09-03T11:29:53Z,Warehouse1,
E7498,Receive Goods,2024-09-03T11:29:57Z,Warehouse2,
E363,Receive Goods,2024-09-03T11:30:53Z,Warehouse4,
E846,Receive Goods,2024-09-03T11:32:53Z,Warehouse4,
E5119,Receive Goods,2024-09-03T11:32:55Z,Warehouse5,
E5534,Receive Goods,2024-09-03T11:33:56Z,Warehouse5,
E891,Receive Goods,2024-09-03T11:34:53Z,Warehouse2,
E2325,Receive Goods,2024-09-03T11:34:54Z,Warehouse2,
E8234,Receive Goods,2024-09-03T11:38:57Z,Warehouse4,
E5915,Receive Goods,2024-09-03T11:40:56Z,Warehouse5,
E2774,Receive Goods,2024-09-03T11:43:54Z,Warehouse2,
E5964,Receive Goods,2024-09-03T11:43:56Z,Warehouse2,
E5924,Receive Goods,2024-09-03T11:44:56Z,Warehouse5,
E5982,Receive Goods,2024-09-03T11:44:56Z,Warehouse5,
E1416,Receive Goods,2024-09-03T11:45:53Z,Warehouse3,
E4498,Receive Goods,2024-09-03T11:46:55Z,Warehouse3,
E3993,Receive Goods,2024-09-03T11:59:55Z,Warehouse4,
E4570,Receive Goods,2024-09-03T12:03:55Z,Warehouse4,
E3703,Receive Goods,2024-09-04T09:08:55Z,Warehouse3,
E1816,Receive Invoice,2024-09-04T09:09:54Z,AP6,
E2000,Receive Goods,2024-09-04T09:09:54Z,Warehouse2,
E483,Receive Invoice,2024-09-04T09:12:53Z,AP2,
E7137,Receive Goods,2024-09-04T09:14:57Z,Warehouse4,
E1061,Receive Goods,2024-09-04T09:15:53Z,Warehouse2,
E7197,Receive Goods,2024-09-04T09:15:57Z,Warehouse2,
E1218,Receive Goods,2024-09-04T09:20:53Z,Warehouse1,
E1854,Receive Invoice,2024-09-04T09:20:54Z,AP3,
E1817,Three-way Match - Successful,2024-09-04T09:25:54Z,AP10,
E4944,Receive Goods,2024-09-04T09:25:55Z,Warehouse3,
E399,Receive Goods,2024-09-04T09:26:53Z,Warehouse5,
E7280,Receive Goods,2024-09-04T09:26:57Z,Warehouse2,
E484,Three-way Match - Successful,2024-09-04T09:31:53Z,AP7,
E4508,Receive Invoice,2024-09-04T09:32:55Z,AP4,
E5175,Receive Goods,2024-09-04T09:32:56Z,Warehouse3,
E8003,Receive Goods,2024-09-04T09:32:57Z,Warehouse3,
E2584,Receive Invoice,2024-09-04T09:33:54Z,AP6,
E3371,Receive Goods,2024-09-04T09:33:54Z,Warehouse1,
E7859,Receive Goods,2024-09-04T09:34:57Z,Warehouse5,
E2539,Receive Invoice,2024-09-04T09:35:54Z,AP2,
E5953,Receive Goods,2024-09-04T09:39:56Z,Warehouse2,
E8039,Receive Goods,2024-09-04T09:40:57Z,Warehouse1,
E7417,Receive Goods,2024-09-04T09:41:57Z,Warehouse5,
E952,Receive Invoice,2024-09-04T09:42:53Z,AP3,
E4774,Receive Goods,2024-09-04T09:42:55Z,Warehouse1,
E7243,Receive Invoice,2024-09-04T09:42:57Z,AP9,
E4656,Receive Invoice,2024-09-04T09:43:55Z,AP8,
E7832,Receive Goods,2024-09-04T09:43:57Z,Warehouse5,
E1079,Receive Goods,2024-09-04T09:45:53Z,Warehouse1,
E1407,Receive Goods,2024-09-04T09:46:53Z,Warehouse3,
E2258,Receive Goods,2024-09-04T09:46:54Z,Warehouse5,
E4754,Receive Goods,2024-09-04T09:46:55Z,Warehouse3,
E4328,Receive Invoice,2024-09-04T09:47:55Z,AP2,
E5447,Receive Goods,2024-09-04T09:47:56Z,Warehouse3,
E953,Three-way Match - Successful,2024-09-04T09:50:53Z,AP7,
E6520,Receive Goods,2024-09-04T09:51:56Z,Warehouse5,
E2585,Three-way Match - Successful,2024-09-04T09:52:54Z,AP4,
E3180,Receive Goods,2024-09-04T09:52:54Z,Warehouse5,
E4657,Three-way Match - Successful,2024-09-04T09:52:55Z,AP1,
E5870,Receive Goods,2024-09-04T09:52:56Z,Warehouse1,
E7244,Three-way Match - Mismatch Found,2024-09-04T09:53:57Z,AP5,
E198,Receive Invoice,2024-09-04T09:55:53Z,AP4,
E7950,Receive Invoice,2024-09-04T09:55:57Z,AP1,
E1723,Receive Goods,2024-09-04T09:56:54Z,Warehouse2,
E4153,Receive Invoice,2024-09-04T09:58:55Z,AP10,
E1777,Receive Goods,2024-09-04T09:59:54Z,Warehouse4,
E6919,Receive Goods,2024-09-04T09:59:57Z,Warehouse2,
E115,Receive Invoice,2024-09-04T10:00:53Z,AP10,
E7922,Receive Goods,2024-09-04T10:00:57Z,Warehouse4,
E6827,Receive Goods,2024-09-04T10:02:56Z,Warehouse1,
E7986,Receive Invoice,2024-09-04T10:02:57Z,AP3,
E1363,Receive Invoice,2024-09-04T10:03:53Z,AP5,
E2825,Receive Goods,2024-09-04T10:03:54Z,Warehouse1,
E3162,Receive Goods,2024-09-04T10:03:54Z,Warehouse1,
E390,Receive Goods,2024-09-04T10:04:53Z,Warehouse5,
E4983,Receive Invoice,2024-09-04T10:04:55Z,AP4,
E6121,Receive Goods,2024-09-04T10:04:56Z,Warehouse1,
E7480,Receive Goods,2024-09-04T10:04:57Z,Warehouse4,
E42,Receive Goods,2024-09-04T10:05:53Z,Warehouse3,
E5330,Receive Goods,2024-09-04T10:05:56Z,Warehouse4,
E7707,Receive Invoice,2024-09-04T10:05:57Z,AP9,
E3856,Receive Goods,2024-09-04T10:06:55Z,Warehouse5,
E288,Receive Invoice,2024-09-04T10:07:53Z,AP6,
E4635,Receive Goods,2024-09-04T10:07:55Z,Warehouse1,
E7987,Three-way Match - Successful,2024-09-04T10:07:57Z,AP6,
E2675,Receive Goods,2024-09-04T10:08:54Z,Warehouse1,
E969,Receive Goods,2024-09-04T10:09:53Z,Warehouse3,
E6237,Receive Goods,2024-09-04T10:09:56Z,Warehouse5,
E5202,Receive Goods,2024-09-04T10:10:56Z,Warehouse2,
E4804,Receive Invoice,2024-09-04T10:11:55Z,AP5,
E7527,Receive Goods,2024-09-04T10:11:57Z,Warehouse1,
E7708,Three-way Match - Mismatch Found,2024-09-04T10:11:57Z,AP2,
E1855,Three-way Match - Successful,2024-09-04T10:13:54Z,AP10,
E8158,Receive Goods,2024-09-04T10:13:57Z,Warehouse4,
E2232,Receive Invoice,2024-09-04T10:14:54Z,AP2,
E3090,Receive Goods,2024-09-04T10:14:54Z,Warehouse4,
E3135,Receive Goods,2024-09-04T10:14:54Z,Warehouse5,
E6668,Receive Goods,2024-09-04T10:14:56Z,Warehouse5,
E7354,Receive Goods,2024-09-04T10:14:57Z,Warehouse1,
E471,Receive Goods,2024-09-04T10:16:53Z,Warehouse1,
E2852,Receive Goods,2024-09-04T10:16:54Z,Warehouse5,
E4417,Receive Goods,2024-09-04T10:16:55Z,Warehouse4,
E6641,Receive Goods,2024-09-04T10:17:56Z,Warehouse3,
E7814,Receive Goods,2024-09-04T10:17:57Z,Warehouse5,
E1732,Receive Goods,2024-09-04T10:18:54Z,Warehouse1,
E500,Receive Goods,2024-09-04T10:19:53Z,Warehouse1,
E5292,Receive Goods,2024-09-04T10:19:56Z,Warehouse3,
E6660,Receive Invoice,2024-09-04T10:19:56Z,AP10,
E4763,Receive Goods,2024-09-04T10:20:55Z,Warehouse4,
E199,Three-way Match - Successful,2024-09-04T10:21:53Z,AP7,
E3530,Receive Goods,2024-09-04T10:21:55Z,Warehouse1,
E5146,Receive Goods,2024-09-04T10:23:56Z,Warehouse3,
E5637,Receive Goods,2024-09-04T10:23:56Z,Warehouse4,
E5973,Receive Goods,2024-09-04T10:23:56Z,Warehouse3,
E278,Receive Goods,2024-09-04T10:25:53Z,Warehouse5,
E3117,Receive Goods,2024-09-04T10:26:54Z,Warehouse1,
E7536,Receive Goods,2024-09-04T10:26:57Z,Warehouse2,
E7,Receive Invoice,2024-09-04T10:28:53Z,AP4,
E381,Receive Goods,2024-09-04T10:28:53Z,Warehouse4,
E671,Receive Goods,2024-09-04T10:28:53Z,Warehouse2,
E2540,Three-way Match - Successful,2024-09-04T10:28:54Z,AP6,
E3072,Receive Goods,2024-09-04T10:28:54Z,Warehouse5,
E3874,Receive Goods,2024-09-04T10:28:55Z,Warehouse4,
E997,Receive Invoice,2024-09-04T10:29:53Z,AP9,
E4143,Receive Goods,2024-09-04T10:29:55Z,Warehouse2,
E4273,Receive Goods,2024-09-04T10:29:55Z,Warehouse3,
E8030,Receive Goods,2024-09-04T10:29:57Z,Warehouse3,
E1173,Receive Goods,2024-09-04T10:30:53Z,Warehouse4,
E2029,Receive Goods,2024-09-04T10:30:54Z,Warehouse2,
E4238,Receive Invoice,2024-09-04T10:30:55Z,AP3,
E4509,Three-way Match - Successful,2024-09-04T10:30:55Z,AP3,
E4926,Receive Goods,2024-09-04T10:30:55Z,Warehouse5,
E1871,Receive Goods,2024-09-04T10:31:54Z,Warehouse2,
E5648,Receive Goods,2024-09-04T10:31:56Z,Warehouse4,
E2335,Receive Invoice,2024-09-04T10:32:54Z,AP5,
E5275,Receive Invoice,2024-09-04T10:32:56Z,AP3,
E215,Receive Goods,2024-09-04T10:33:53Z,Warehouse3,
E4462,Receive Goods,2024-09-04T10:33:55Z,Warehouse1,
E5276,Three-way Match - Successful,2024-09-04T10:33:56Z,AP5,
E7621,Receive Goods,2024-09-04T10:33:57Z,Warehouse1,
E7650,Receive Goods,2024-09-04T10:33:57Z,Warehouse4,
E1364,Three-way Match - Successful,2024-09-04T10:34:53Z,AP5,
E5991,Receive Goods,2024-09-04T10:34:56Z,Warehouse5,
E8086,Receive Goods,2024-09-04T10:34:57Z,Warehouse3,
E5138,Receive Invoice,2024-09-04T10:35:55Z,AP5,
E4329,Three-way Match - Successful,2024-09-04T10:36:55Z,AP7,
E6448,Receive Goods,2024-09-04T10:36:56Z,Warehouse5,
E680,Receive Goods,2024-09-04T10:37:53Z,Warehouse1,
E1966,Receive Invoice,2024-09-04T10:37:54Z,AP9,
E2048,Receive Invoice,2024-09-04T10:37:54Z,AP9,
E5020,Receive Goods,2024-09-04T10:37:55Z,Warehouse2,
E6910,Receive Goods,2024-09-04T10:37:56Z,Warehouse1,
E3362,Receive Goods,2024-09-04T10:38:54Z,Warehouse4,
E4525,Receive Goods,2024-09-04T10:38:55Z,Warehouse2,
E7409,Receive Invoice,2024-09-04T10:38:57Z,AP10,
E2250,Receive Invoice,2024-09-04T10:39:54Z,AP4,
E3910,Receive Goods,2024-09-04T10:40:55Z,Warehouse2,
E4154,Three-way Match - Mismatch Found,2024-09-04T10:40:55Z,AP9,
E5906,Receive Goods,2024-09-04T10:40:56Z,Warehouse5,
E6798,Receive Goods,2024-09-04T10:41:56Z,Warehouse3,
E7951,Three-way Match - Successful,2024-09-04T10:41:57Z,AP1,
E61,Receive Invoice,2024-09-04T10:42:53Z,AP10,
E998,Three-way Match - Successful,2024-09-04T10:42:53Z,AP10,
E1768,Receive Goods,2024-09-04T10:42:54Z,Warehouse1,
E3775,Receive Goods,2024-09-04T10:42:55Z,Warehouse2,
E4625,Receive Invoice,2024-09-04T10:42:55Z,AP7,
E8012,Receive Goods,2024-09-04T10:42:57Z,Warehouse2,
E600,Receive Invoice,2024-09-04T10:43:53Z,AP8,
E8132,Receive Invoice,2024-09-04T10:43:57Z,AP6,
E24,Receive Goods,2024-09-04T10:44:53Z,Warehouse1,
E2103,Receive Goods,2024-09-04T10:44:54Z,Warehouse1,
E5619,Receive Goods,2024-09-04T10:44:56Z,Warehouse4,
E8,Three-way Match - Successful,2024-09-04T10:45:53Z,AP5,
E161,Receive Goods,2024-09-04T10:45:53Z,Warehouse5,
E3611,Receive Goods,2024-09-04T10:45:55Z,Warehouse4,
E6165,Receive Goods,2024-09-04T10:45:56Z,Warehouse5,
E6733,Receive Goods,2024-09-04T10:45:56Z,Warehouse4,
E7074,Receive Goods,2024-09-04T10:45:57Z,Warehouse1,
E3027,Receive Goods,2024-09-04T10:46:54Z,Warehouse2,
E289,Three-way Match - Successful,2024-09-04T10:47:53Z,AP9,
E7262,Receive Goods,2024-09-04T10:47:57Z,Warehouse2,
E6064,Receive Invoice,2024-09-04T10:48:56Z,AP7,
E734,Receive Goods,2024-09-04T10:49:53Z,Warehouse1,
E1562,Receive Goods,2024-09-04T10:49:54Z,Warehouse5,
E2240,Receive Goods,2024-09-04T10:49:54Z,Warehouse4,
E1988,Receive Invoice,2024-09-04T10:50:54Z,AP9,
E4042,Receive Goods,2024-09-04T10:50:55Z,Warehouse1,
E4615,Receive Goods,2024-09-04T10:50:55Z,Warehouse5,
E4805,Three-way Match - Successful,2024-09-04T10:50:55Z,AP8,
E6132,Receive Goods,2024-09-04T10:50:56Z,Warehouse4,
E7189,Receive Invoice,2024-09-04T10:50:57Z,AP10,
E88,Receive Invoice,2024-09-04T10:51:53Z,AP4,
E1989,Three-way Match - Mismatch Found,2024-09-04T10:51:54Z,AP6,
E4984,Three-way Match - Successful,2024-09-04T10:51:55Z,AP4,
E5666,Receive Goods,2024-09-04T10:51:56Z,Warehouse1,
E1117,Receive Goods,2024-09-04T10:53:53Z,Warehouse4,
E2233,Three-way Match - Successful,2024-09-04T10:53:54Z,AP6,
E2379,Receive Goods,2024-09-04T10:53:54Z,Warehouse2,
E116,Three-way Match - Successful,2024-09-04T10:54:53Z,AP2,
E4626,Three-way Match - Successful,2024-09-04T10:54:55Z,AP6,
E6293,Receive Goods,2024-09-04T10:54:56Z,Warehouse4,
E62,Three-way Match - Successful,2024-09-04T10:57:53Z,AP7,
E883,Receive Invoice,2024-09-04T10:57:53Z,AP8,
E3566,Receive Goods,2024-09-04T10:57:55Z,Warehouse4,
E3602,Receive Goods,2024-09-04T10:57:55Z,Warehouse2,
E89,Three-way Match - Mismatch Found,2024-09-04T10:58:53Z,AP1,
E564,Receive Invoice,2024-09-04T10:59:53Z,AP7,
E2009,Receive Goods,2024-09-04T10:59:54Z,Warehouse1,
E2187,Receive Invoice,2024-09-04T10:59:54Z,AP2,
E3226,Receive Invoice,2024-09-04T10:59:54Z,AP2,
E3957,Receive Goods,2024-09-04T10:59:55Z,Warehouse1,
E6751,Receive Goods,2024-09-04T10:59:56Z,Warehouse2,
E3082,Receive Invoice,2024-09-04T11:00:54Z,AP7,
E5139,Three-way Match - Successful,2024-09-04T11:01:55Z,AP3,
E7868,Receive Goods,2024-09-04T11:01:57Z,Warehouse2,
E2049,Three-way Match - Successful,2024-09-04T11:02:54Z,AP6,
E7190,Three-way Match - Mismatch Found,2024-09-04T11:03:57Z,AP7,
E5048,Receive Invoice,2024-09-04T11:04:55Z,AP3,
E373,Receive Invoice,2024-09-04T11:05:53Z,AP9,
E3254,Receive Goods,2024-09-04T11:05:54Z,Warehouse3,
E3481,Receive Goods,2024-09-04T11:05:55Z,Warehouse3,
E6902,Receive Invoice,2024-09-04T11:05:56Z,AP7,
E7725,Receive Invoice,2024-09-04T11:05:57Z,AP7,
E8141,Receive Invoice,2024-09-04T11:06:57Z,AP8,
E3557,Receive Goods,2024-09-04T11:07:55Z,Warehouse4,
E4239,Three-way Match - Successful,2024-09-04T11:07:55Z,AP10,
E5704,Receive Goods,2024-09-04T11:07:56Z,Warehouse5,
E2336,Three-way Match - Successful,2024-09-04T11:08:54Z,AP4,
E3235,Receive Invoice,2024-09-04T11:08:54Z,AP9,
E5888,Receive Goods,2024-09-04T11:08:56Z,Warehouse1,
E6661,Three-way Match - Successful,2024-09-04T11:08:56Z,AP9,
E5155,Receive Goods,2024-09-04T11:09:56Z,Warehouse3,
E5796,Receive Goods,2024-09-04T11:09:56Z,Warehouse4,
E6973,Receive Goods,2024-09-04T11:09:57Z,Warehouse3,
E8196,Receive Goods,2024-09-04T11:09:57Z,Warehouse4,
E3189,Receive Goods,2024-09-04T11:10:54Z,Warehouse1,
E6065,Three-way Match - Successful,2024-09-04T11:10:56Z,AP6,
E7119,Receive Goods,2024-09-04T11:10:57Z,Warehouse1,
E2834,Receive Goods,2024-09-04T11:11:54Z,Warehouse1,
E3667,Receive Goods,2024-09-04T11:11:55Z,Warehouse1,
E1472,Receive Goods,2024-09-04T11:12:54Z,Warehouse3,
E6228,Receive Goods,2024-09-04T11:12:56Z,Warehouse2,
E3784,Receive Goods,2024-09-04T11:13:55Z,Warehouse5,
E1844,Receive Goods,2024-09-04T11:14:54Z,Warehouse2,
E554,Receive Goods,2024-09-04T11:15:53Z,Warehouse1,
E1705,Receive Goods,2024-09-04T11:15:54Z,Warehouse1,
E8142,Three-way Match - Successful,2024-09-04T11:15:57Z,AP3,
E3335,Receive Goods,2024-09-04T11:16:54Z,Warehouse1,
E5049,Three-way Match - Successful,2024-09-04T11:16:55Z,AP1,
E6403,Receive Goods,2024-09-04T11:16:56Z,Warehouse3,
E3227,Three-way Match - Successful,2024-09-04T11:17:54Z,AP1,
E3236,Three-way Match - Successful,2024-09-04T11:17:54Z,AP7,
E7510,Receive Invoice,2024-09-04T11:17:57Z,AP7,
E8114,Receive Invoice,2024-09-04T11:17:57Z,AP3,
E1863,Receive Invoice,2024-09-04T11:18:54Z,AP8,
E3503,Receive Goods,2024-09-04T11:18:55Z,Warehouse2,
E4188,Receive Goods,2024-09-04T11:18:55Z,Warehouse3,
E780,Receive Invoice,2024-09-04T11:20:53Z,AP8,
E2251,Three-way Match - Successful,2024-09-04T11:20:54Z,AP1,
E4051,Receive Goods,2024-09-04T11:20:55Z,Warehouse4,
E601,Three-way Match - Mismatch Found,2024-09-04T11:21:53Z,AP7,
E1490,Receive Goods,2024-09-04T11:21:54Z,Warehouse4,
E3000,Receive Goods,2024-09-04T11:21:54Z,Warehouse3,
E8077,Receive Goods,2024-09-04T11:24:57Z,Warehouse5,
E1760,Receive Invoice,2024-09-04T11:25:54Z,AP3,
E2897,Receive Goods,2024-09-04T11:25:54Z,Warehouse2,
E565,Three-way Match - Successful,2024-09-04T11:26:53Z,AP4,
E1645,Receive Goods,2024-09-04T11:27:54Z,Warehouse1,
E2188,Three-way Match - Successful,2024-09-04T11:27:54Z,AP5,
