event_id,event_type,timestamp,user,cost_center,object_id,object_type,total_amount,status,qualifier
E6034,Approve PO,2024-09-02 10:24:56+00:00,Manager10,CC4,PO2511,Purchase Order,14193.26,Created,
E6500,Approve PO,2024-09-02 10:24:56+00:00,Manager7,CC7,PO6527,Purchase Order,4333.42,Created,
E6749,Approve PO,2024-09-02 10:24:56+00:00,Manager5,CC20,PO2386,Purchase Order,3076.56,Created,
E7116,Create PO,2024-09-02 10:24:57+00:00,User9,CC11,PR859,Purchase Requisition,8419.36,,
E7116,Create PO,2024-09-02 10:24:57+00:00,User9,CC11,PO6645,Purchase Order,8419.36,Created,
E7460,Approve PO,2024-09-02 10:24:57+00:00,Manager10,CC19,PO4835,Purchase Order,36237.27,Created,
E7767,Approve PO,2024-09-02 10:24:57+00:00,Manager7,CC19,PO3789,Purchase Order,22111.35,Created,
E8204,Send PO to Supplier,2024-09-02 10:24:57+00:00,User19,CC7,PO1853,Purchase Order,5390.77,Created,
E8204,Send PO to Supplier,2024-09-02 10:24:57+00:00,User19,CC7,Supplier44,Supplier,,,
E1298,Send PO to Supplier,2024-09-02 10:25:53+00:00,User12,CC16,PO7414,Purchase Order,26668.77,Created,
E1298,Send PO to Supplier,2024-09-02 10:25:53+00:00,User12,CC16,Supplier39,Supplier,,,
E1397,Send PO to Supplier,2024-09-02 10:25:53+00:00,User28,CC15,PO9552,Purchase Order,4210.37,Created,
E1397,Send PO to Supplier,2024-09-02 10:25:53+00:00,User28,CC15,Supplier46,Supplier,,,
E186,Approve PO,2024-09-02 10:25:53+00:00,Manager6,CC9,PO9055,Purchase Order,11909.49,Created,
E277,Send PO to Supplier,2024-09-02 10:25:53+00:00,User23,CC1,PO7675,Purchase Order,13654.169999999998,Created,
E277,Send PO to Supplier,2024-09-02 10:25:53+00:00,User23,CC1,Supplier31,Supplier,,,
E31,Approve PO,2024-09-02 10:25:53+00:00,Manager8,CC15,PO9809,Purchase Order,983.32,Created,
E561,Approve PO,2024-09-02 10:25:53+00:00,Manager8,CC10,PO1025,Purchase Order,14292.579999999998,Created,
E2266,Send PO to Supplier,2024-09-02 10:25:54+00:00,User23,CC3,PO4755,Purchase Order,28083.210000000003,Created,
E2266,Send PO to Supplier,2024-09-02 10:25:54+00:00,User23,CC3,Supplier19,Supplier,,,
E2563,Approve PO,2024-09-02 10:25:54+00:00,Manager1,CC15,PO633,Purchase Order,2501.19,Created,
E2961,Send PO to Supplier,2024-09-02 10:25:54+00:00,User9,CC12,PO5649,Purchase Order,7856.01,Created,
E2961,Send PO to Supplier,2024-09-02 10:25:54+00:00,User9,CC12,Supplier21,Supplier,,,
E4032,Send PO to Supplier,2024-09-02 10:25:55+00:00,User37,CC1,PO4869,Purchase Order,18636.14,Created,
E4032,Send PO to Supplier,2024-09-02 10:25:55+00:00,User37,CC1,Supplier43,Supplier,,,
E4215,Approve PO,2024-09-02 10:25:55+00:00,Manager1,CC20,PO2467,Purchase Order,9118.72,Created,
E5587,Create PO,2024-09-02 10:25:56+00:00,User11,CC13,PR672,Purchase Requisition,1154.12,,
E5587,Create PO,2024-09-02 10:25:56+00:00,User11,CC13,PO980,Purchase Order,1154.12,Created,
E5755,Create PO (Batch),2024-09-02 10:25:56+00:00,User43,CC4,PR811,Purchase Requisition,3648.07,,
E5755,Create PO (Batch),2024-09-02 10:25:56+00:00,User43,CC4,PR693,Purchase Requisition,3954.21,,
E5755,Create PO (Batch),2024-09-02 10:25:56+00:00,User43,CC4,PO8314,Purchase Order,7602.280000000001,Created,
E6102,Send PO to Supplier,2024-09-02 10:25:56+00:00,User41,CC4,PO1045,Purchase Order,4759.59,Created,
E6102,Send PO to Supplier,2024-09-02 10:25:56+00:00,User41,CC4,Supplier35,Supplier,,,
E6347,Approve PO,2024-09-02 10:25:56+00:00,Manager2,CC9,PO2591,Purchase Order,4780.63,Created,
E7389,Send PO to Supplier,2024-09-02 10:25:57+00:00,User43,CC6,PO6378,Purchase Order,5340.55,Created,
E7389,Send PO to Supplier,2024-09-02 10:25:57+00:00,User43,CC6,Supplier41,Supplier,,,
E7640,Send PO to Supplier,2024-09-02 10:25:57+00:00,User50,CC4,PO6503,Purchase Order,2167.66,Created,
E7640,Send PO to Supplier,2024-09-02 10:25:57+00:00,User50,CC4,Supplier41,Supplier,,,
E7910,Create PO,2024-09-02 10:25:57+00:00,User39,CC6,PR955,Purchase Requisition,3836.74,,
E7910,Create PO,2024-09-02 10:25:57+00:00,User39,CC6,PO1423,Purchase Order,3836.74,Created,
E8084,Approve PO,2024-09-02 10:25:57+00:00,Manager4,CC5,PO668,Purchase Order,4191.39,Created,
E1369,Approve PO,2024-09-02 10:26:53+00:00,Manager7,CC2,PO4525,Purchase Order,4777.68,Created,
E871,Approve PO,2024-09-02 10:26:53+00:00,Manager3,CC14,PO2243,Purchase Order,26614.88,Created,
E2998,Approve PO,2024-09-02 10:26:54+00:00,Manager2,CC6,PO1261,Purchase Order,1990.98,Created,
E3034,Approve PO,2024-09-02 10:26:54+00:00,Manager6,CC16,PO8200,Purchase Order,3107.01,Created,
E3079,Approve PO,2024-09-02 10:26:54+00:00,Manager1,CC6,PO2657,Purchase Order,9543.12,Created,
E3116,Send PO to Supplier,2024-09-02 10:26:54+00:00,User11,CC5,PO8250,Purchase Order,4453.26,Created,
E3116,Send PO to Supplier,2024-09-02 10:26:54+00:00,User11,CC5,Supplier6,Supplier,,,
E3223,Approve PO,2024-09-02 10:26:54+00:00,Manager7,CC16,PO9535,Purchase Order,21308.96,Created,
E4353,Send PO to Supplier,2024-09-02 10:26:55+00:00,User26,CC4,PO5757,Purchase Order,8756.13,Created,
E4353,Send PO to Supplier,2024-09-02 10:26:55+00:00,User26,CC4,Supplier20,Supplier,,,
E5674,Send PO to Supplier,2024-09-02 10:26:56+00:00,User23,CC20,PO3020,Purchase Order,16642.42,Created,
E5674,Send PO to Supplier,2024-09-02 10:26:56+00:00,User23,CC20,Supplier36,Supplier,,,
E5833,Send PO to Supplier,2024-09-02 10:26:56+00:00,User39,CC2,PO5541,Purchase Order,19593.44,Created,
E5833,Send PO to Supplier,2024-09-02 10:26:56+00:00,User39,CC2,Supplier47,Supplier,,,
E5921,Create PO,2024-09-02 10:26:56+00:00,User30,CC18,PR713,Purchase Requisition,3457.05,,
E5921,Create PO,2024-09-02 10:26:56+00:00,User30,CC18,PO8512,Purchase Order,3457.05,Created,
E6035,Send PO to Supplier,2024-09-02 10:26:56+00:00,User30,CC9,PO2511,Purchase Order,14193.26,Created,
E6035,Send PO to Supplier,2024-09-02 10:26:56+00:00,User30,CC9,Supplier42,Supplier,,,
E6757,Create PO (Batch),2024-09-02 10:26:56+00:00,User29,CC20,PR694,Purchase Requisition,3816.92,,
E6757,Create PO (Batch),2024-09-02 10:26:56+00:00,User29,CC20,PR574,Purchase Requisition,1882.75,,
E6757,Create PO (Batch),2024-09-02 10:26:56+00:00,User29,CC20,PR803,Purchase Requisition,4767.9,,
E6757,Create PO (Batch),2024-09-02 10:26:56+00:00,User29,CC20,PR299,Purchase Requisition,5179.99,,
E6757,Create PO (Batch),2024-09-02 10:26:56+00:00,User29,CC20,PR356,Purchase Requisition,4460.82,,
E6757,Create PO (Batch),2024-09-02 10:26:56+00:00,User29,CC20,PR816,Purchase Requisition,4671.2,,
E6757,Create PO (Batch),2024-09-02 10:26:56+00:00,User29,CC20,PO9390,Purchase Order,24779.58,Created,
E7158,Send PO to Supplier,2024-09-02 10:26:57+00:00,User1,CC2,PO586,Purchase Order,8120.41,Created,
E7158,Send PO to Supplier,2024-09-02 10:26:57+00:00,User1,CC2,Supplier25,Supplier,,,
E7325,Approve PO,2024-09-02 10:26:57+00:00,Manager7,CC18,PO6459,Purchase Order,31196.36,Created,
E7507,Approve PO,2024-09-02 10:26:57+00:00,Manager3,CC3,PO7230,Purchase Order,11272.09,Created,
E7535,Send PO to Supplier,2024-09-02 10:26:57+00:00,User25,CC4,PO8726,Purchase Order,30329.11,Created,
E7535,Send PO to Supplier,2024-09-02 10:26:57+00:00,User25,CC4,Supplier19,Supplier,,,
E1163,Send PO to Supplier,2024-09-02 10:27:53+00:00,User25,CC13,PO2193,Purchase Order,13029.81,Created,
E1163,Send PO to Supplier,2024-09-02 10:27:53+00:00,User25,CC13,Supplier4,Supplier,,,
E187,Send PO to Supplier,2024-09-02 10:27:53+00:00,User35,CC17,PO9055,Purchase Order,11909.49,Created,
E187,Send PO to Supplier,2024-09-02 10:27:53+00:00,User35,CC17,Supplier48,Supplier,,,
E571,Send PO to Supplier,2024-09-02 10:27:53+00:00,User41,CC11,PO1077,Purchase Order,9173.65,Created,
E571,Send PO to Supplier,2024-09-02 10:27:53+00:00,User41,CC11,Supplier5,Supplier,,,
E985,Approve PO,2024-09-02 10:27:53+00:00,Manager5,CC12,PO5287,Purchase Order,17746.77,Created,
E1487,Create PO,2024-09-02 10:27:54+00:00,User14,CC12,PR176,Purchase Requisition,4737.79,,
E1487,Create PO,2024-09-02 10:27:54+00:00,User14,CC12,PO4508,Purchase Order,4737.79,Created,
E1551,Approve PO,2024-09-02 10:27:54+00:00,Manager1,CC13,PO3109,Purchase Order,7530.46,Created,
E1578,Approve PO,2024-09-02 10:27:54+00:00,Manager5,CC3,PO5032,Purchase Order,41345.81,Created,
E1596,Approve PO,2024-09-02 10:27:54+00:00,Manager5,CC18,PO7264,Purchase Order,3974.23,Created,
E1653,Send PO to Supplier,2024-09-02 10:27:54+00:00,User23,CC19,PO2170,Purchase Order,12276.78,Created,
E1653,Send PO to Supplier,2024-09-02 10:27:54+00:00,User23,CC19,Supplier11,Supplier,,,
E2045,Approve PO,2024-09-02 10:27:54+00:00,Manager1,CC16,PO6825,Purchase Order,4397.44,Created,
E2367,Create PO,2024-09-02 10:27:54+00:00,User34,CC7,PR287,Purchase Requisition,7151.71,,
E2367,Create PO,2024-09-02 10:27:54+00:00,User34,CC7,PO3051,Purchase Order,7151.71,Created,
E3062,Send PO to Supplier,2024-09-02 10:27:54+00:00,User35,CC4,PO6203,Purchase Order,13320.69,Created,
E3062,Send PO to Supplier,2024-09-02 10:27:54+00:00,User35,CC4,Supplier34,Supplier,,,
E3609,Approve PO,2024-09-02 10:27:55+00:00,Manager6,CC19,PO427,Purchase Order,6346.27,Created,
E4244,Approve PO,2024-09-02 10:27:55+00:00,Manager7,CC6,PO733,Purchase Order,31188.7,Created,
E5401,Send PO to Supplier,2024-09-02 10:27:56+00:00,User33,CC19,PO1752,Purchase Order,875.55,Created,
E5401,Send PO to Supplier,2024-09-02 10:27:56+00:00,User33,CC19,Supplier44,Supplier,,,
E5542,Send PO to Supplier,2024-09-02 10:27:56+00:00,User28,CC15,PO3920,Purchase Order,12153.9,Created,
E5542,Send PO to Supplier,2024-09-02 10:27:56+00:00,User28,CC15,Supplier4,Supplier,,,
E5998,Approve PO,2024-09-02 10:27:56+00:00,Manager5,CC9,PO8924,Purchase Order,12859.22,Created,
E6282,Approve PO,2024-09-02 10:27:56+00:00,Manager8,CC3,PO3478,Purchase Order,14972.75,Created,
E6766,Create PO,2024-09-02 10:27:56+00:00,User44,CC12,PR817,Purchase Requisition,5275.43,,
E6766,Create PO,2024-09-02 10:27:56+00:00,User44,CC12,PO7332,Purchase Order,5275.43,Created,
E6980,Approve PO,2024-09-02 10:27:57+00:00,Manager2,CC3,PO9352,Purchase Order,8830.73,Created,
E7775,Create PO (Batch),2024-09-02 10:27:57+00:00,User35,CC2,PR746,Purchase Requisition,3645.23,,
E7775,Create PO (Batch),2024-09-02 10:27:57+00:00,User35,CC2,PR812,Purchase Requisition,4117.55,,
E7775,Create PO (Batch),2024-09-02 10:27:57+00:00,User35,CC2,PR593,Purchase Requisition,5752.28,,
E7775,Create PO (Batch),2024-09-02 10:27:57+00:00,User35,CC2,PR639,Purchase Requisition,3996.09,,
E7775,Create PO (Batch),2024-09-02 10:27:57+00:00,User35,CC2,PR252,Purchase Requisition,3706.92,,
E7775,Create PO (Batch),2024-09-02 10:27:57+00:00,User35,CC2,PR940,Purchase Requisition,6320.85,,
E7775,Create PO (Batch),2024-09-02 10:27:57+00:00,User35,CC2,PO3215,Purchase Order,27538.92,Created,
E8094,Send PO to Supplier,2024-09-02 10:27:57+00:00,User21,CC7,PO4379,Purchase Order,6063.37,Created,
E8094,Send PO to Supplier,2024-09-02 10:27:57+00:00,User21,CC7,Supplier41,Supplier,,,
E8193,Create PO (Batch),2024-09-02 10:27:57+00:00,User39,CC7,PR98,Purchase Requisition,3398.99,,
E8193,Create PO (Batch),2024-09-02 10:27:57+00:00,User39,CC7,PR657,Purchase Requisition,8144.03,,
E8193,Create PO (Batch),2024-09-02 10:27:57+00:00,User39,CC7,PR988,Purchase Requisition,3006.21,,
E8193,Create PO (Batch),2024-09-02 10:27:57+00:00,User39,CC7,PO2046,Purchase Order,14549.23,Created,
E1051,Send PO to Supplier,2024-09-02 10:28:53+00:00,User14,CC3,PO4803,Purchase Order,17603.45,Created,
E1051,Send PO to Supplier,2024-09-02 10:28:53+00:00,User14,CC3,Supplier35,Supplier,,,
E13,Approve PO,2024-09-02 10:28:53+00:00,Manager4,CC10,PO751,Purchase Order,7406.88,Created,
E380,Send PO to Supplier,2024-09-02 10:28:53+00:00,User44,CC7,PO3043,Purchase Order,9986.84,Created,
E380,Send PO to Supplier,2024-09-02 10:28:53+00:00,User44,CC7,Supplier41,Supplier,,,
E5,Send PO to Supplier,2024-09-02 10:28:53+00:00,User1,CC7,PO3411,Purchase Order,15486.820000000002,Created,
E5,Send PO to Supplier,2024-09-02 10:28:53+00:00,User1,CC7,Supplier14,Supplier,,,
E670,Send PO to Supplier,2024-09-02 10:28:53+00:00,User23,CC20,PO4465,Purchase Order,6433.92,Created,
E670,Send PO to Supplier,2024-09-02 10:28:53+00:00,User23,CC20,Supplier17,Supplier,,,
E821,Create PO,2024-09-02 10:28:53+00:00,User27,CC18,PR95,Purchase Requisition,3264.45,,
E821,Create PO,2024-09-02 10:28:53+00:00,User27,CC18,PO4630,Purchase Order,3264.45,Created,
E2782,Send PO to Supplier,2024-09-02 10:28:54+00:00,User41,CC4,PO2897,Purchase Order,2194.64,Created,
E2782,Send PO to Supplier,2024-09-02 10:28:54+00:00,User41,CC4,Supplier43,Supplier,,,
E3071,Send PO to Supplier,2024-09-02 10:28:54+00:00,User18,CC18,PO1395,Purchase Order,6678.35,Created,
E3071,Send PO to Supplier,2024-09-02 10:28:54+00:00,User18,CC18,Supplier39,Supplier,,,
E3196,Approve PO,2024-09-02 10:28:54+00:00,Manager10,CC13,PO7055,Purchase Order,7410.92,Created,
E3417,Send PO to Supplier,2024-09-02 10:28:55+00:00,User4,CC3,PO3924,Purchase Order,3062.59,Created,
E3417,Send PO to Supplier,2024-09-02 10:28:55+00:00,User4,CC3,Supplier30,Supplier,,,
E3873,Send PO to Supplier,2024-09-02 10:28:55+00:00,User22,CC6,PO4562,Purchase Order,2563.04,Created,
E3873,Send PO to Supplier,2024-09-02 10:28:55+00:00,User22,CC6,Supplier24,Supplier,,,
E3945,Send PO to Supplier,2024-09-02 10:28:55+00:00,User4,CC12,PO4450,Purchase Order,25780.18,Created,
E3945,Send PO to Supplier,2024-09-02 10:28:55+00:00,User4,CC12,Supplier15,Supplier,,,
E4298,Approve PO,2024-09-02 10:28:55+00:00,Manager9,CC3,PO6328,Purchase Order,3897.4,Created,
E4907,Send PO to Supplier,2024-09-02 10:28:55+00:00,User34,CC5,PO5679,Purchase Order,21437.71,Created,
E4907,Send PO to Supplier,2024-09-02 10:28:55+00:00,User34,CC5,Supplier13,Supplier,,,
E4970,Create PO,2024-09-02 10:28:55+00:00,User42,CC10,PR598,Purchase Requisition,7725.42,,
E4970,Create PO,2024-09-02 10:28:55+00:00,User42,CC10,PO2457,Purchase Order,7725.42,Created,
E5162,Approve PO,2024-09-02 10:28:56+00:00,Manager9,CC18,PO2749,Purchase Order,24266.13,Created,
E5181,Create PO,2024-09-02 10:28:56+00:00,User43,CC5,PR623,Purchase Requisition,4303.11,,
E5181,Create PO,2024-09-02 10:28:56+00:00,User43,CC5,PO7391,Purchase Order,4303.11,Created,
E5850,Approve PO,2024-09-02 10:28:56+00:00,Manager6,CC4,PO9574,Purchase Order,18124.88,Created,
E6291,Approve PO,2024-09-02 10:28:56+00:00,Manager3,CC12,PO771,Purchase Order,6163.51,Created,
E6329,Approve PO,2024-09-02 10:28:56+00:00,Manager10,CC6,PO2795,Purchase Order,4214.65,Created,
E7317,Send PO to Supplier,2024-09-02 10:28:57+00:00,User50,CC20,PO4659,Purchase Order,5582.98,Created,
E7317,Send PO to Supplier,2024-09-02 10:28:57+00:00,User50,CC20,Supplier20,Supplier,,,
E7380,Send PO to Supplier,2024-09-02 10:28:57+00:00,User36,CC10,PO6636,Purchase Order,4744.94,Created,
E7380,Send PO to Supplier,2024-09-02 10:28:57+00:00,User36,CC10,Supplier27,Supplier,,,
E7610,Approve PO,2024-09-02 10:28:57+00:00,Manager3,CC14,PO6412,Purchase Order,21113.54,Created,
E8269,Send PO to Supplier,2024-09-02 10:28:57+00:00,User15,CC16,PO447,Purchase Order,8882.41,Created,
E8269,Send PO to Supplier,2024-09-02 10:28:57+00:00,User15,CC16,Supplier19,Supplier,,,
E8295,Approve PO,2024-09-02 10:28:57+00:00,Manager4,CC7,PO7524,Purchase Order,6571.15,Created,
E1041,Approve PO,2024-09-02 10:29:53+00:00,Manager1,CC1,PO8873,Purchase Order,4546.09,Created,
E1378,Approve PO,2024-09-02 10:29:53+00:00,Manager9,CC20,PO2969,Purchase Order,5002.67,Created,
E14,Send PO to Supplier,2024-09-02 10:29:53+00:00,User33,CC3,PO751,Purchase Order,7406.88,Created,
E14,Send PO to Supplier,2024-09-02 10:29:53+00:00,User33,CC3,Supplier46,Supplier,,,
E294,Approve PO,2024-09-02 10:29:53+00:00,Manager10,CC17,PO6312,Purchase Order,2672.04,Created,
E995,Send PO to Supplier,2024-09-02 10:29:53+00:00,User8,CC9,PO6894,Purchase Order,26033.5,Created,
E995,Send PO to Supplier,2024-09-02 10:29:53+00:00,User8,CC9,Supplier34,Supplier,,,
E3043,Approve PO,2024-09-02 10:29:54+00:00,Manager3,CC4,PO574,Purchase Order,10145.91,Created,
E3333,Approve PO,2024-09-02 10:29:54+00:00,Manager1,CC13,PO2660,Purchase Order,29534.71,Created,
E4048,Create PO (Batch),2024-09-02 10:29:55+00:00,User39,CC1,PR645,Purchase Requisition,6245.39,,
E4048,Create PO (Batch),2024-09-02 10:29:55+00:00,User39,CC1,PR487,Purchase Requisition,4496.38,,
E4048,Create PO (Batch),2024-09-02 10:29:55+00:00,User39,CC1,PO8277,Purchase Order,10741.77,Created,
E4142,Send PO to Supplier,2024-09-02 10:29:55+00:00,User28,CC5,PO8024,Purchase Order,5309.64,Created,
E4142,Send PO to Supplier,2024-09-02 10:29:55+00:00,User28,CC5,Supplier47,Supplier,,,
E4272,Send PO to Supplier,2024-09-02 10:29:55+00:00,User18,CC20,PO7711,Purchase Order,20653.89,Created,
E4272,Send PO to Supplier,2024-09-02 10:29:55+00:00,User18,CC20,Supplier49,Supplier,,,
E4397,Approve PO,2024-09-02 10:29:55+00:00,Manager7,CC17,PO3302,Purchase Order,4174.46,Created,
E4839,Approve PO,2024-09-02 10:29:55+00:00,Manager7,CC10,PO5670,Purchase Order,34016.55,Created,
E5479,Send PO to Supplier,2024-09-02 10:29:56+00:00,User23,CC18,PO833,Purchase Order,25424.84,Created,
E5479,Send PO to Supplier,2024-09-02 10:29:56+00:00,User23,CC18,Supplier41,Supplier,,,
E5712,Send PO to Supplier,2024-09-02 10:29:56+00:00,User47,CC17,PO289,Purchase Order,12193.92,Created,
E5712,Send PO to Supplier,2024-09-02 10:29:56+00:00,User47,CC17,Supplier9,Supplier,,,
E5886,Approve PO,2024-09-02 10:29:56+00:00,Manager2,CC15,PO6663,Purchase Order,1380.01,Created,
E6044,Send PO to Supplier,2024-09-02 10:29:56+00:00,User25,CC7,PO6571,Purchase Order,3156.47,Created,
E6044,Send PO to Supplier,2024-09-02 10:29:56+00:00,User25,CC7,Supplier33,Supplier,,,
E6482,Approve PO,2024-09-02 10:29:56+00:00,Manager8,CC20,PO5381,Purchase Order,28881.69,Created,
E7260,Approve PO,2024-09-02 10:29:57+00:00,Manager1,CC11,PO8783,Purchase Order,33037.17,Created,
E7443,Send PO to Supplier,2024-09-02 10:29:57+00:00,User48,CC12,PO5396,Purchase Order,29348.87,Created,
E7443,Send PO to Supplier,2024-09-02 10:29:57+00:00,User48,CC12,Supplier40,Supplier,,,
E7496,Approve PO,2024-09-02 10:29:57+00:00,Manager4,CC15,PO6597,Purchase Order,4006.17,Created,
E7759,Send PO to Supplier,2024-09-02 10:29:57+00:00,User3,CC7,PO5896,Purchase Order,21081.73,Created,
E7759,Send PO to Supplier,2024-09-02 10:29:57+00:00,User3,CC7,Supplier21,Supplier,,,
E8029,Send PO to Supplier,2024-09-02 10:29:57+00:00,User36,CC6,PO2599,Purchase Order,4959.46,Created,
E8029,Send PO to Supplier,2024-09-02 10:29:57+00:00,User36,CC6,Supplier2,Supplier,,,
E1172,Send PO to Supplier,2024-09-02 10:30:53+00:00,User40,CC9,PO1547,Purchase Order,9772.42,Created,
E1172,Send PO to Supplier,2024-09-02 10:30:53+00:00,User40,CC9,Supplier29,Supplier,,,
E68,Send PO to Supplier,2024-09-02 10:30:53+00:00,User45,CC4,PO6714,Purchase Order,2723.72,Created,
E68,Send PO to Supplier,2024-09-02 10:30:53+00:00,User45,CC4,Supplier13,Supplier,,,
E814,Send PO to Supplier,2024-09-02 10:30:53+00:00,User34,CC10,PO5360,Purchase Order,18147.06,Created,
E814,Send PO to Supplier,2024-09-02 10:30:53+00:00,User34,CC10,Supplier2,Supplier,,,
E915,Create PO,2024-09-02 10:30:53+00:00,User15,CC4,PR107,Purchase Requisition,5481.35,,
E915,Create PO,2024-09-02 10:30:53+00:00,User15,CC4,PO1356,Purchase Order,5481.35,Created,
E1613,Create PO,2024-09-02 10:30:54+00:00,User42,CC16,PR190,Purchase Requisition,7319.54,,
E1613,Create PO,2024-09-02 10:30:54+00:00,User42,CC16,PO5520,Purchase Order,7319.54,Created,
E1680,Send PO to Supplier,2024-09-02 10:30:54+00:00,User37,CC13,PO180,Purchase Order,3650.57,Created,
E1680,Send PO to Supplier,2024-09-02 10:30:54+00:00,User37,CC13,Supplier45,Supplier,,,
E2028,Send PO to Supplier,2024-09-02 10:30:54+00:00,User13,CC17,PO4504,Purchase Order,19790.82,Created,
E2028,Send PO to Supplier,2024-09-02 10:30:54+00:00,User13,CC17,Supplier38,Supplier,,,
E2360,Send PO to Supplier,2024-09-02 10:30:54+00:00,User5,CC15,PO2124,Purchase Order,18202.91,Created,
E2360,Send PO to Supplier,2024-09-02 10:30:54+00:00,User5,CC15,Supplier10,Supplier,,,
E2518,Approve PO,2024-09-02 10:30:54+00:00,Manager10,CC19,PO1193,Purchase Order,4009.5,Created,
E3864,Send PO to Supplier,2024-09-02 10:30:55+00:00,User46,CC3,PO1391,Purchase Order,23257.39,Created,
E3864,Send PO to Supplier,2024-09-02 10:30:55+00:00,User46,CC3,Supplier1,Supplier,,,
E3955,Approve PO,2024-09-02 10:30:55+00:00,Manager10,CC8,PO5739,Purchase Order,4017.43,Created,
E4236,Send PO to Supplier,2024-09-02 10:30:55+00:00,User46,CC15,PO8531,Purchase Order,7712.01,Created,
E4236,Send PO to Supplier,2024-09-02 10:30:55+00:00,User46,CC15,Supplier46,Supplier,,,
E4558,Create PO (Batch),2024-09-02 10:30:55+00:00,User47,CC10,PR462,Purchase Requisition,2448.35,,
E4558,Create PO (Batch),2024-09-02 10:30:55+00:00,User47,CC10,PR546,Purchase Requisition,3496.16,,
E4558,Create PO (Batch),2024-09-02 10:30:55+00:00,User47,CC10,PO8181,Purchase Order,5944.51,Created,
E4925,Send PO to Supplier,2024-09-02 10:30:55+00:00,User26,CC6,PO132,Purchase Order,23847.26,Created,
E4925,Send PO to Supplier,2024-09-02 10:30:55+00:00,User26,CC6,Supplier1,Supplier,,,
E5191,Approve PO,2024-09-02 10:30:56+00:00,Manager2,CC7,PO3357,Purchase Order,8467.35,Created,
E5702,Approve PO,2024-09-02 10:30:56+00:00,Manager5,CC10,PO2073,Purchase Order,5353.66,Created,
E6882,Send PO to Supplier,2024-09-02 10:30:56+00:00,User21,CC5,PO5307,Purchase Order,7064.75,Created,
E6882,Send PO to Supplier,2024-09-02 10:30:56+00:00,User21,CC5,Supplier37,Supplier,,,
E7451,Approve PO,2024-09-02 10:30:57+00:00,Manager9,CC19,PO7148,Purchase Order,19630.55,Created,
E131,Send PO to Supplier,2024-09-02 10:31:53+00:00,User23,CC5,PO7594,Purchase Order,7838.87,Created,
E131,Send PO to Supplier,2024-09-02 10:31:53+00:00,User23,CC5,Supplier20,Supplier,,,
E986,Send PO to Supplier,2024-09-02 10:31:53+00:00,User19,CC10,PO5287,Purchase Order,17746.77,Created,
E986,Send PO to Supplier,2024-09-02 10:31:53+00:00,User19,CC10,Supplier16,Supplier,,,
E1614,Approve PO,2024-09-02 10:31:54+00:00,Manager4,CC17,PO5520,Purchase Order,7319.54,Created,
E1859,Create PO,2024-09-02 10:31:54+00:00,User22,CC9,PR222,Purchase Requisition,3796.7,,
E1859,Create PO,2024-09-02 10:31:54+00:00,User22,CC9,PO1815,Purchase Order,3796.7,Created,
E1870,Send PO to Supplier,2024-09-02 10:31:54+00:00,User21,CC14,PO8254,Purchase Order,8313.76,Created,
E1870,Send PO to Supplier,2024-09-02 10:31:54+00:00,User21,CC14,Supplier31,Supplier,,,
E2405,Send PO to Supplier,2024-09-02 10:31:54+00:00,User26,CC12,PO3001,Purchase Order,19921.38,Created,
E2405,Send PO to Supplier,2024-09-02 10:31:54+00:00,User26,CC12,Supplier32,Supplier,,,
E2564,Send PO to Supplier,2024-09-02 10:31:54+00:00,User35,CC13,PO633,Purchase Order,2501.19,Created,
E2564,Send PO to Supplier,2024-09-02 10:31:54+00:00,User35,CC13,Supplier19,Supplier,,,
E2591,Send PO to Supplier,2024-09-02 10:31:54+00:00,User33,CC8,PO9904,Purchase Order,21889.46,Created,
E2591,Send PO to Supplier,2024-09-02 10:31:54+00:00,User33,CC8,Supplier11,Supplier,,,
E3289,Send PO to Supplier,2024-09-02 10:31:54+00:00,User47,CC10,PO9585,Purchase Order,18290.29,Created,
E3289,Send PO to Supplier,2024-09-02 10:31:54+00:00,User47,CC10,Supplier38,Supplier,,,
E3343,Send PO to Supplier,2024-09-02 10:31:54+00:00,User21,CC5,PO8540,Purchase Order,4293.25,Created,
E3343,Send PO to Supplier,2024-09-02 10:31:54+00:00,User21,CC5,Supplier48,Supplier,,,
E3990,Create PO (Batch),2024-09-02 10:31:55+00:00,User32,CC16,PR9,Purchase Requisition,4412.58,,
E3990,Create PO (Batch),2024-09-02 10:31:55+00:00,User32,CC16,PR479,Purchase Requisition,8225.29,,
E3990,Create PO (Batch),2024-09-02 10:31:55+00:00,User32,CC16,PO9043,Purchase Order,12637.87,Created,
E5409,Approve PO,2024-09-02 10:31:56+00:00,Manager8,CC3,PO6692,Purchase Order,10978.04,Created,
E5464,Send PO to Supplier,2024-09-02 10:31:56+00:00,User46,CC14,PO5278,Purchase Order,20983.93,Created,
E5464,Send PO to Supplier,2024-09-02 10:31:56+00:00,User46,CC14,Supplier42,Supplier,,,
E5647,Send PO to Supplier,2024-09-02 10:31:56+00:00,User12,CC1,PO8720,Purchase Order,6159.2,Created,
E5647,Send PO to Supplier,2024-09-02 10:31:56+00:00,User12,CC1,Supplier49,Supplier,,,
E5841,Approve PO,2024-09-02 10:31:56+00:00,Manager5,CC8,PO109,Purchase Order,21471.64,Created,
